675677,35.80
677699,35.80
679721,35.80
681746,35.80
683768,35.80
685791,35.80
687815,35.80
689838,35.80
691860,35.80
693882,35.80
695906,35.80
697928,35.80
699951,35.80
701975,35.80
703997,35.80
706020,35.80
708044,35.80
710067,35.80
712089,35.80
714114,35.80
716136,35.80
718158,35.80
720183,35.80
722205,35.80
724228,35.80
726250,35.80
728273,35.80
730296,35.80
732318,35.80
734343,35.80
736365,35.80
738387,35.80
740412,35.80
742434,35.80
744457,35.80
746481,35.80
748504,35.80
750526,35.80
752548,35.80
754573,35.80
756595,35.80
758618,35.80
760642,35.80
762664,36.00
764687,36.00
766709,36.00
768732,36.00
770755,36.00
772780,36.00
774803,36.00
776825,36.00
778848,36.00
780870,36.00
782893,36.00
784916,36.00
786940,36.00
788963,36.00
790985,36.00
793008,36.00
795030,36.00
797053,36.00
799078,36.00
801101,36.00
803124,36.00
805146,36.00
807169,36.00
809191,36.00
811214,36.00
813239,36.00
815261,36.00
817284,36.00
819306,36.00
821328,36.00
823353,36.10
825376,36.00
827399,36.10
829421,36.00
831443,36.00
833468,36.10
835490,36.10
837513,36.10
839535,36.10
841560,36.00
843582,36.10
845604,36.10
847627,36.10
849651,36.10
851674,36.10
853696,36.10
855718,36.10
857743,36.10
859765,36.10
861788,36.10
863811,36.10
865836,36.10
867858,36.10
869880,36.10
871905,36.10
873927,36.10
875950,36.10
877972,36.10
879996,36.10
882019,36.10
884041,36.10
886065,36.10
888089,36.10
890112,36.20
892134,36.10
894158,36.10
896181,36.10
898203,36.10
900226,36.10
902250,36.10
904272,36.10
906295,36.10
908318,36.20
910343,36.10
912365,36.20
914387,36.20
916412,36.20
918434,36.20
920457,36.20
922481,36.20
924504,36.20
926526,36.20
928550,36.20
930573,36.20
932595,36.20
934620,36.20
936643,36.20
938665,36.20
940688,36.20
942710,36.20
944734,36.20
946758,36.20
948781,36.20
950803,36.20
952825,36.20
954850,36.20
956873,36.20
958896,36.20
960918,36.20
962940,36.20
964964,36.20
966988,36.20
969012,36.20
971034,36.20
973057,36.20
975079,36.20
977102,36.20
979127,36.20
981149,36.20
983172,36.20
985194,36.20
